collection,word,article,plural,word_class,example,topic,source_page
cosmopolite-a1-methode,grand(e),,,adjective,Être petit(e) / grand(e).,personal-info,183
cosmopolite-a1-methode,gris,,,adjective,Avoir les yeux clairs / gris / marron / bleus / verts.,personal-info,183
cosmopolite-a1-methode,hier,,,adverb,,time-dates,183
cosmopolite-a1-methode,Il va avoir un grand avenir.,,,phrase,,none,183
cosmopolite-a1-methode,Il/Elle a reçu le prix … en [année].,,,phrase,,profession,183
cosmopolite-a1-methode,Il/Elle a étudié la philosophie / a fait des études de…,,,phrase,,school,183
cosmopolite-a1-methode,Il/Elle a … et a commencé sa carrière d'écrivain(e) en [année] avec son premier roman…,,,phrase,,profession,183
cosmopolite-a1-methode,Il/Elle est arrivé(e) à Paris à l'âge de … en [année] pour faire…,,,phrase,,travel,183
cosmopolite-a1-methode,Il/Elle est devenu(e) célèbre avec…,,,phrase,,profession,183
cosmopolite-a1-methode,Il/Elle ressemble à…,,,phrase,,personal-info,183
cosmopolite-a1-methode,Il/Elle vit aujourd'hui à…,,,phrase,,personal-info,183
cosmopolite-a1-methode,Ils viennent de donner leur premier concert.,,,phrase,,hobby,183
cosmopolite-a1-methode,Ils vont donner des conférences un peu partout.,,,phrase,,none,183
cosmopolite-a1-methode,l'année dernière,l',,noun,,time-dates,183
cosmopolite-a1-methode,la semaine dernière,la,,noun,,time-dates,183
cosmopolite-a1-methode,lire,,,verb,,school,183
cosmopolite-a1-methode,longs,,,adjective,Avoir les cheveux courts / longs / frisés / blond / bruns.,personal-info,183
cosmopolite-a1-methode,marron,,,adjective,Avoir les yeux clairs / gris / marron / bleus / verts.,personal-info,183
cosmopolite-a1-methode,mate,,,adjective,Avoir la peau mate / bronzée / claire.,personal-info,183
cosmopolite-a1-methode,mince,,,adjective,Être mince / un peu fort(e) / musclé(e).,personal-info,183
cosmopolite-a1-methode,musclé(e),,,adjective,Être mince / un peu fort(e) / musclé(e).,personal-info,183
cosmopolite-a1-methode,ne pas avoir peur de,,,phrase,,school,183
cosmopolite-a1-methode,ne pas hésiter à,,,phrase,,school,183
cosmopolite-a1-methode,Nous avons appris…,,,phrase,,school,183
cosmopolite-a1-methode,Nous avons compris…,,,phrase,,school,183
cosmopolite-a1-methode,Nous avons créé…,,,phrase,,school,183
cosmopolite-a1-methode,Nous avons fait des…,,,phrase,,school,183
cosmopolite-a1-methode,Nous avons organisé…,,,phrase,,school,183
cosmopolite-a1-methode,Nous avons parlé…,,,phrase,,school,183
cosmopolite-a1-methode,Nous avons préparé…,,,phrase,,school,183
cosmopolite-a1-methode,Nous avons regardé…,,,phrase,,school,183
cosmopolite-a1-methode,Nous avons réalisé une enquête.,,,phrase,,school,183
cosmopolite-a1-methode,Nous avons utilisé…,,,phrase,,school,183
cosmopolite-a1-methode,Nous avons écouté…,,,phrase,,school,183
cosmopolite-a1-methode,Nous avons écrit…,,,phrase,,school,183
cosmopolite-a1-methode,Nous avons étudié le français.,,,phrase,,school,183
cosmopolite-a1-methode,Nous n'avons pas fait de…,,,phrase,,school,183
cosmopolite-a1-methode,Nous sommes allés à… pour…,,,phrase,,school,183
cosmopolite-a1-methode,Nous sommes sortis…,,,phrase,,hobby,183
cosmopolite-a1-methode,organiser,,,verb,,school,183
cosmopolite-a1-methode,parler,,,verb,,school,183
cosmopolite-a1-methode,petit(e),,,adjective,Être petit(e) / grand(e).,personal-info,183
cosmopolite-a1-methode,préparer,,,verb,,school,183
cosmopolite-a1-methode,raconter,,,verb,,school,183
cosmopolite-a1-methode,regarder,,,verb,,school,183
cosmopolite-a1-methode,réaliser,,,verb,,school,183
cosmopolite-a1-methode,se concentrer,,,verb,,school,183
cosmopolite-a1-methode,se documenter,,,verb,,school,183
cosmopolite-a1-methode,se faire plaisir,,,phrase,,school,183
cosmopolite-a1-methode,se retrouver,,,verb,,school,183
cosmopolite-a1-methode,se souvenir,,,verb,,school,183
cosmopolite-a1-methode,sortir,,,verb,,school,183
cosmopolite-a1-methode,taille,la,,noun,Nous avons la même allure / la même taille / la même voix.,personal-info,183
cosmopolite-a1-methode,un peu fort(e),,,adjective,Être mince / un peu fort(e) / musclé(e).,personal-info,183
cosmopolite-a1-methode,utiliser,,,verb,,school,183
cosmopolite-a1-methode,verts,,,adjective,Avoir les yeux clairs / gris / marron / bleus / verts.,personal-info,183
cosmopolite-a1-methode,voix,la,,noun,Nous avons la même allure / la même taille / la même voix.,personal-info,183
cosmopolite-a1-methode,vérifier,,,verb,,school,183
cosmopolite-a1-methode,échanger,,,verb,,school,183
cosmopolite-a1-methode,écouter,,,verb,,school,183
cosmopolite-a1-methode,écrire,,,verb,,school,183
cosmopolite-a1-methode,étudier,,,verb,,school,183
cosmopolite-a1-methode,avoir peur,,,phrase,,none,186
cosmopolite-a1-methode,beau,,,adjective,Vous rêvez d'un séjour (beau) dans la nature ?,vacation,186
cosmopolite-a1-methode,bon,,,adjective,nous vous réservons un moment (bon) avec des activités (varié) et (surprenant).,vacation,186
cosmopolite-a1-methode,délicieux,,,adjective,Nous vous servirons des repas (délicieux).,food,186
cosmopolite-a1-methode,exceptionnel,,,adjective,Vous n'oublierez pas ce séjour (exceptionnel) !,vacation,186
cosmopolite-a1-methode,l'Afrique du Sud,l',,noun,,travel,186
cosmopolite-a1-methode,l'Argentine,l',,noun,,travel,186
cosmopolite-a1-methode,l'Australie,l',,noun,,travel,186
cosmopolite-a1-methode,l'Autriche,l',,noun,,travel,186
cosmopolite-a1-methode,l'Inde,l',,noun,,travel,186
cosmopolite-a1-methode,la Grande-Bretagne,la,,noun,,travel,186
cosmopolite-a1-methode,la Nouvelle-Zélande,la,,noun,,travel,186
cosmopolite-a1-methode,la Roumanie,la,,noun,,travel,186
cosmopolite-a1-methode,le Brésil,le,,noun,,travel,186
cosmopolite-a1-methode,le Cambodge,le,,noun,,travel,186
cosmopolite-a1-methode,le Canada,le,,noun,,travel,186
cosmopolite-a1-methode,le Japon,le,,noun,,travel,186
cosmopolite-a1-methode,le Maroc,le,,noun,,travel,186
cosmopolite-a1-methode,le Pérou,le,,noun,,travel,186
cosmopolite-a1-methode,le Vietnam,le,,noun,,travel,186
cosmopolite-a1-methode,régional,,,adjective,Vous aimerez nos spécialités (régional).,food,186
cosmopolite-a1-methode,surprenant,,,adjective,nous vous réservons un moment (bon) avec des activités (varié) et (surprenant).,vacation,186
cosmopolite-a1-methode,varié,,,adjective,nous vous réservons un moment (bon) avec des activités (varié) et (surprenant).,vacation,186
cosmopolite-a1-methode,être curieux,,,phrase,,none,186
cosmopolite-a1-methode,être heureux,,,phrase,,none,186
cosmopolite-a1-methode,être intéressé,,,phrase,,none,186
cosmopolite-a1-methode,être surpris,,,phrase,,none,186
cosmopolite-a1-methode,(y) aller,,,verb,,travel,187
cosmopolite-a1-methode,Acheter un guide ?,,,phrase,,travel,187
cosmopolite-a1-methode,adorer,,,verb,,travel,187
cosmopolite-a1-methode,aimer,,,verb,,travel,187
cosmopolite-a1-methode,ancien(ne),,,adjective,,city-places,187
cosmopolite-a1-methode,avoir peur,,,phrase,,none,187
cosmopolite-a1-methode,beau (belle),,,adjective,,city-places,187
cosmopolite-a1-methode,blanc (blanche),,,adjective,,none,187
cosmopolite-a1-methode,bleu(e),,,adjective,,none,187
cosmopolite-a1-methode,Ces saisons sont agréables…,,,phrase,,weather,187
cosmopolite-a1-methode,Cette période de l'année est idéale pour…,,,phrase,,travel,187
cosmopolite-a1-methode,content(e),,,adjective,,none,187
cosmopolite-a1-methode,curieux (curieuse),,,adjective,,none,187
cosmopolite-a1-methode,Devrez-vous emporter quelque chose ?,,,phrase,,travel,187
cosmopolite-a1-methode,Devrez-vous faire quelque chose avant de partir ?,,,phrase,,travel,187
cosmopolite-a1-methode,découvrir,,,verb,,travel,187
cosmopolite-a1-methode,délicieux (délicieuse),,,adjective,,food,187
cosmopolite-a1-methode,déçu(e),,,adjective,,none,187
cosmopolite-a1-methode,exceptionnel(le),,,adjective,,city-places,187
cosmopolite-a1-methode,faire des randonnées,,,phrase,,travel,187
cosmopolite-a1-methode,Ferez-vous la connaissance des populations locales ?,,,phrase,,travel,187
cosmopolite-a1-methode,grand(e),,,adjective,,city-places,187
cosmopolite-a1-methode,gris(e),,,adjective,,none,187
cosmopolite-a1-methode,heureux (heureuse),,,adjective,,none,187
cosmopolite-a1-methode,idéal(e),,,adjective,,city-places,187
cosmopolite-a1-methode,Il fait chaud.,,,phrase,,weather,187
cosmopolite-a1-methode,Il fait doux.,,,phrase,,weather,187
cosmopolite-a1-methode,Il fait froid.,,,phrase,,weather,187
cosmopolite-a1-methode,Il fait humide.,,,phrase,,weather,187
cosmopolite-a1-methode,Il fait sec.,,,phrase,,weather,187
cosmopolite-a1-methode,Il fait … degrés.,,,phrase,,weather,187
cosmopolite-a1-methode,Il faudra faire des vaccins ?,,,phrase,,travel,187
cosmopolite-a1-methode,Il faudra faire un visa ?,,,phrase,,travel,187
cosmopolite-a1-methode,Il fera chaud.,,,phrase,,weather,187
cosmopolite-a1-methode,Il neige.,,,phrase,,weather,187
cosmopolite-a1-methode,Il pleut.,,,phrase,,weather,187
cosmopolite-a1-methode,Il pleuvra.,,,phrase,,weather,187
cosmopolite-a1-methode,Il y a beaucoup de bruits / d'odeurs de nourriture.,,,phrase,,none,187
cosmopolite-a1-methode,Il y a du vent.,,,phrase,,weather,187
cosmopolite-a1-methode,Il y a une différence de température entre…,,,phrase,,weather,187
cosmopolite-a1-methode,indifférent(e),,,adjective,,none,187
cosmopolite-a1-methode,intéressé(e),,,adjective,,none,187
cosmopolite-a1-methode,J'entends des langues étrangères.,,,phrase,,none,187
cosmopolite-a1-methode,J'entends le son des klaxons.,,,phrase,,none,187
cosmopolite-a1-methode,J'écoute de la musique.,,,phrase,,none,187
cosmopolite-a1-methode,J'écoute le son des djembés / la musique traditionnelle / le bruit de la rue.,,,phrase,,none,187
cosmopolite-a1-methode,jaune,,,adjective,,none,187
cosmopolite-a1-methode,Je goûte une cuisine pimentée.,,,phrase,,food,187
cosmopolite-a1-methode,Je sens des odeurs d'épices et de poisson.,,,phrase,,food,187
cosmopolite-a1-methode,Je sens la bonne odeur du pain chaud.,,,phrase,,food,187
cosmopolite-a1-methode,Je touche les tissus colorés.,,,phrase,,shopping,187
cosmopolite-a1-methode,Je vois de la lumière et des couleurs.,,,phrase,,none,187
cosmopolite-a1-methode,Je vois des gens sourire.,,,phrase,,none,187
cosmopolite-a1-methode,l'architecture,l',,noun,,city-places,187
cosmopolite-a1-methode,l'automne,l',,noun,en septembre / en octobre / en novembre,weather,187
cosmopolite-a1-methode,l'histoire,l',,noun,,city-places,187
cosmopolite-a1-methode,l'hiver,l',,noun,en décembre / en janvier / en février,weather,187
cosmopolite-a1-methode,l'été,l',,noun,en juin / en juillet / en août,weather,187
cosmopolite-a1-methode,la cuisine,la,,noun,,food,187
cosmopolite-a1-methode,la place de la mairie,la,,noun,,city-places,187
cosmopolite-a1-methode,la vieille ville,la,,noun,,city-places,187
cosmopolite-a1-methode,le centre Pompidou,le,,noun,,city-places,187
cosmopolite-a1-methode,le charme,le,,noun,,city-places,187
cosmopolite-a1-methode,le Pont-Neuf,le,,noun,,city-places,187
cosmopolite-a1-methode,le printemps,le,,noun,en mars / en avril / en mai,weather,187
cosmopolite-a1-methode,les marchés,les,,noun,,city-places,187
cosmopolite-a1-methode,Les mois à éviter sont…,,,phrase,,travel,187
cosmopolite-a1-methode,les monuments,les,,noun,,city-places,187
cosmopolite-a1-methode,les paysages,les,,noun,,travel,187
cosmopolite-a1-methode,les plages,les,,noun,,city-places,187
cosmopolite-a1-methode,les stations de métro,les,,noun,,city-places,187
cosmopolite-a1-methode,Les îles seront sous la pluie.,,,phrase,,weather,187
cosmopolite-a1-methode,magnifique,,,adjective,,city-places,187
cosmopolite-a1-methode,malheureux (malheureuse),,,adjective,,none,187
cosmopolite-a1-methode,On pourra profiter du soleil.,,,phrase,,weather,187
cosmopolite-a1-methode,orange,,,adjective,,none,187
cosmopolite-a1-methode,Où est situé le pays exactement ?,,,phrase,,travel,187
cosmopolite-a1-methode,Où logerez-vous / dormirez-vous ?,,,phrase,,travel,187
cosmopolite-a1-methode,petit(e),,,adjective,,city-places,187
cosmopolite-a1-methode,Que découvrirez-vous ?,,,phrase,,travel,187
cosmopolite-a1-methode,Quel continent ? Quel pays ?,,,phrase,,travel,187
cosmopolite-a1-methode,"Quel sera le programme de la journée ? (heure du lever, heure du coucher)",,,phrase,,travel,187
cosmopolite-a1-methode,Quelle(s) langue(s) parlerez-vous ?,,,phrase,,travel,187
cosmopolite-a1-methode,Quelles activités ferez-vous ?,,,phrase,,travel,187
cosmopolite-a1-methode,Quelles langues on y parle ?,,,phrase,,travel,187
cosmopolite-a1-methode,Qui accompagnera ?,,,phrase,,travel,187
cosmopolite-a1-methode,Qui participera ?,,,phrase,,travel,187
cosmopolite-a1-methode,respirer,,,verb,,travel,187
cosmopolite-a1-methode,rose,,,adjective,,none,187
cosmopolite-a1-methode,rouge,,,adjective,,none,187
cosmopolite-a1-methode,satisfait(e),,,adjective,,none,187
cosmopolite-a1-methode,se balader,,,verb,,travel,187
cosmopolite-a1-methode,se promener,,,verb,,travel,187
cosmopolite-a1-methode,surpris(e),,,adjective,,none,187
cosmopolite-a1-methode,triste,,,adjective,,none,187
cosmopolite-a1-methode,une ville,une,,noun,,city-places,187
cosmopolite-a1-methode,vert(e),,,adjective,,none,187
cosmopolite-a1-methode,vieux (vieille),,,adjective,,city-places,187
cosmopolite-a1-methode,visiter,,,verb,,travel,187
cosmopolite-a1-methode,Visiter ce pays en…,,,phrase,,travel,187
cosmopolite-a1-methode,étonné(e),,,adjective,,none,187
cosmopolite-a1-methode,être,,,verb,,travel,187
cosmopolite-a1-methode,blanche,,,adjective,,shopping,190
cosmopolite-a1-methode,jaune,,,adjective,,shopping,190
cosmopolite-a1-methode,orange,,,adjective,,shopping,190
cosmopolite-a1-methode,rouge,,,adjective,,shopping,190
cosmopolite-a1-methode,s'embrasser,,,verb,nous nous embrassons pour nous souhaiter une bonne année,family,190
cosmopolite-a1-methode,s'inviter,,,verb,"Pour le 14 juillet, on s'invite pour faire un bon barbecue.",communication,190
cosmopolite-a1-methode,se rencontrer,,,verb,vous vous rencontrez entre voisins pour faire connaissance.,communication,190
cosmopolite-a1-methode,se retrouver,,,verb,Ils se retrouvent pour le déjeuner du dimanche.,family,190
cosmopolite-a1-methode,se téléphoner,,,verb,nous nous téléphonons à minuit.,communication,190
cosmopolite-a1-methode,un chapeau,un,,noun,,shopping,190
cosmopolite-a1-methode,un chemisier,un,,noun,,shopping,190
cosmopolite-a1-methode,un gilet,un,,noun,,shopping,190
cosmopolite-a1-methode,une chemise,une,,noun,,shopping,190
cosmopolite-a1-methode,une jupe,une,,noun,,shopping,190
cosmopolite-a1-methode,une paire de chaussures,une,,noun,,shopping,190
cosmopolite-a1-methode,[Une ou des choses] est / sont inattendue(s).,,,phrase,,none,191
cosmopolite-a1-methode,[Une ou des choses] est / sont incroyable(s).,,,phrase,,none,191
cosmopolite-a1-methode,[Une ou des choses] est / sont inhabituelle(s).,,,phrase,,none,191
cosmopolite-a1-methode,[Une ou des choses] est / sont surprenante(s).,,,phrase,,none,191
cosmopolite-a1-methode,[Une ou des choses] est / sont étonnante(s).,,,phrase,,none,191
cosmopolite-a1-methode,"Bon, je vais le prendre.",,,phrase,,shopping,191
cosmopolite-a1-methode,C'est assez inhabituel.,,,phrase,,none,191
cosmopolite-a1-methode,C'est délicieux…,,,phrase,,food,191
cosmopolite-a1-methode,C'est incroyable !,,,phrase,,none,191
cosmopolite-a1-methode,C'est très français…,,,phrase,,restaurant,191
cosmopolite-a1-methode,C'est très inattendu.,,,phrase,,none,191
cosmopolite-a1-methode,C'est un peu surprenant.,,,phrase,,none,191
cosmopolite-a1-methode,C'est vraiment réussi.,,,phrase,,none,191
cosmopolite-a1-methode,C'est vraiment étonnant.,,,phrase,,none,191
cosmopolite-a1-methode,Ce n'est pas très original.,,,phrase,,none,191
cosmopolite-a1-methode,Ce n'est vraiment pas original !,,,phrase,,communication,191
cosmopolite-a1-methode,Cette chemise est vraiment magnifique !,,,phrase,,shopping,191
cosmopolite-a1-methode,Combien ça coûte ? Il/Elle coûte combien ?,,,phrase,,shopping,191
cosmopolite-a1-methode,de la mousse au chocolat,de la,,noun,,food,191
cosmopolite-a1-methode,de la purée de pommes de terre,de la,,noun,,food,191
cosmopolite-a1-methode,des rillettes de canard,des,,noun,,food,191
cosmopolite-a1-methode,du fromage avec du pain,,,phrase,,food,191
cosmopolite-a1-methode,du gigot d'agneau aux pommes,du,,noun,,food,191
cosmopolite-a1-methode,du poulet rôti au citron,du,,noun,,food,191
cosmopolite-a1-methode,"Franchement, je trouve cette idée ridicule !",,,phrase,,communication,191
cosmopolite-a1-methode,Ils/Elles ont l'air de … [appréciation positive].,,,phrase,,none,191
cosmopolite-a1-methode,Je peux payer comment ?,,,phrase,,shopping,191
cosmopolite-a1-methode,Je trouve la fête très réussie !,,,phrase,,communication,191
cosmopolite-a1-methode,"L'accompagnement de légumes : comme légumes, de la purée de pommes de terre, des légumes…",,,phrase,,food,191
cosmopolite-a1-methode,"Le fromage : comme fromage, du…",,,phrase,,food,191
cosmopolite-a1-methode,Les [nationalité] achètent plus de livres dans les magasins que sur Internet.,,,phrase,,shopping,191
cosmopolite-a1-methode,Les [nationalité] lisent moins.,,,phrase,,none,191
cosmopolite-a1-methode,Les [sexe] lisent plus que les [sexe].,,,phrase,,none,191
cosmopolite-a1-methode,Les boissons : un jus de fruits…,,,phrase,,food,191
cosmopolite-a1-methode,"Les desserts : de la mousse au…, des fruits, une salade de fruits…",,,phrase,,food,191
cosmopolite-a1-methode,Les entrées : en entrée…,,,phrase,,restaurant,191
cosmopolite-a1-methode,"Les plats : comme plat, de la viande, du poisson…",,,phrase,,food,191
cosmopolite-a1-methode,Les … lisent beaucoup plus de choses différentes.,,,phrase,,none,191
cosmopolite-a1-methode,Les … lisent moins de romans.,,,phrase,,none,191
cosmopolite-a1-methode,Moins jeune / vieux qu'avant.,,,phrase,,none,191
cosmopolite-a1-methode,Moins … que le lecteur de…,,,phrase,,none,191
cosmopolite-a1-methode,On adore…,,,phrase,,restaurant,191
cosmopolite-a1-methode,On aime beaucoup…,,,phrase,,restaurant,191
cosmopolite-a1-methode,On apprécie.,,,phrase,,none,191
cosmopolite-a1-methode,On trouve ce nouveau restaurant génial !,,,phrase,,restaurant,191
cosmopolite-a1-methode,On trouve … franchement original(e).,,,phrase,,none,191
cosmopolite-a1-methode,On trouve … génial(e) !,,,phrase,,none,191
cosmopolite-a1-methode,Où se trouve la caisse ?,,,phrase,,shopping,191
cosmopolite-a1-methode,Plus féminin / masculin que masculin / féminin.,,,phrase,,none,191
cosmopolite-a1-methode,Qu'est-ce que vous me conseillez ?,,,phrase,,shopping,191
cosmopolite-a1-methode,"Quel dommage, c'est déjà fini !",,,phrase,,communication,191
cosmopolite-a1-methode,un filet de colin au miel,un,,noun,,food,191
cosmopolite-a1-methode,un pavé de saumon au vinaigre balsamique,un,,noun,,food,191
cosmopolite-a1-methode,une poêlée de légumes,une,,noun,,food,191
cosmopolite-a1-methode,une salade de fruits rouges,une,,noun,,food,191
cosmopolite-a1-methode,une soupe à l'oignon,une,,noun,,food,191
cosmopolite-a1-methode,… est franchement incroyable.,,,phrase,,none,191
cosmopolite-a1-methode,… trouve(nt) ça ridicule.,,,phrase,,none,191
cosmopolite-a1-methode,accueillant(s),,,adjective,,restaurant,195
cosmopolite-a1-methode,agréable,,,adjective,,restaurant,195
cosmopolite-a1-methode,"Aujourd'hui, grâce à mon niveau de français…",,,phrase,,school,195
cosmopolite-a1-methode,bon rapport qualité-prix,,,phrase,,restaurant,195
cosmopolite-a1-methode,bruyant(e),,,adjective,,restaurant,195
cosmopolite-a1-methode,C'était facile / difficile.,,,phrase,,school,195
cosmopolite-a1-methode,"Ce/Cette … est assez …, j'ai bien aimé.",,,phrase,,hobby,195
cosmopolite-a1-methode,Ce/Cette … est trop…,,,phrase,,hobby,195
cosmopolite-a1-methode,Ce/Cette … n'est pas assez…,,,phrase,,hobby,195
cosmopolite-a1-methode,chaleureux (chaleureuse),,,adjective,,restaurant,195
cosmopolite-a1-methode,cher,,,adjective,,restaurant,195
cosmopolite-a1-methode,"Commander les boissons : de l'eau minérale, de l'eau gazeuse s'il vous plaît.",,,phrase,,restaurant,195
cosmopolite-a1-methode,Commander les plats : nous allons prendre…,,,phrase,,restaurant,195
cosmopolite-a1-methode,Demander l'addition : l'addition s'il vous plaît.,,,phrase,,restaurant,195
cosmopolite-a1-methode,"Et pour moi, saignant s'il vous plaît.",,,phrase,,restaurant,195
cosmopolite-a1-methode,exceptionnel(le)(s),,,adjective,,restaurant,195
cosmopolite-a1-methode,"Exprimer sa satisfaction : oui, ça nous a beaucoup plu. Tout était délicieux !",,,phrase,,restaurant,195
cosmopolite-a1-methode,froid(s),,,adjective,,restaurant,195
cosmopolite-a1-methode,Il faut attendre longtemps entre les plats.,,,phrase,,restaurant,195
cosmopolite-a1-methode,Il faut réserver…,,,phrase,,hobby,195
cosmopolite-a1-methode,Il y a beaucoup d'excellents professeurs.,,,phrase,,school,195
cosmopolite-a1-methode,Il y a trop de…,,,phrase,,hobby,195
cosmopolite-a1-methode,Je n'ai pas aimé non plus.,,,phrase,,hobby,195
cosmopolite-a1-methode,Je te conseille de…,,,phrase,,hobby,195
cosmopolite-a1-methode,Les cours étaient très dynamiques.,,,phrase,,school,195
cosmopolite-a1-methode,Les jeunes n'écoutent plus…,,,phrase,,hobby,195
cosmopolite-a1-methode,Les professeurs expliquaient bien.,,,phrase,,school,195
cosmopolite-a1-methode,N'hésite pas à réserver à…,,,phrase,,hobby,195
cosmopolite-a1-methode,Nous avons beaucoup appris.,,,phrase,,school,195
cosmopolite-a1-methode,Nous avons décidé d'apprendre le français.,,,phrase,,school,195
cosmopolite-a1-methode,Nous avons fait beaucoup de progrès.,,,phrase,,school,195
cosmopolite-a1-methode,Nous avons travaillé en groupes.,,,phrase,,school,195
cosmopolite-a1-methode,Nous ne parlions pas du tout français.,,,phrase,,school,195
cosmopolite-a1-methode,Nous prenons des cours particuliers.,,,phrase,,school,195
cosmopolite-a1-methode,On ne voit / On n'entend que…,,,phrase,,hobby,195
cosmopolite-a1-methode,On s'aidait quand on avait des difficultés.,,,phrase,,school,195
cosmopolite-a1-methode,pas très disponible(s),,,adjective,,restaurant,195
cosmopolite-a1-methode,"pas très original(e) (originaux, originales)",,,adjective,,restaurant,195
cosmopolite-a1-methode,petit(e)(s),,,adjective,,restaurant,195
cosmopolite-a1-methode,"Préciser le type de cuisson : pour moi, à point.",,,phrase,,restaurant,195
cosmopolite-a1-methode,"Si tu ne peux pas, alors choisis…",,,phrase,,hobby,195
cosmopolite-a1-methode,sympa,,,adjective,,restaurant,195
cosmopolite-a1-methode,Tu peux réserver…,,,phrase,,hobby,195
cosmopolite-a1-methode,varié(e)(s),,,adjective,,restaurant,195
cosmopolite-a1-methode,Évite de réserver sur le site de…,,,phrase,,hobby,195
cosmopolite-a1-methode,aller,,,verb,,none,219
cosmopolite-a1-methode,avoir,,,verb,,none,219
cosmopolite-a1-methode,devoir,,,verb,,none,219
cosmopolite-a1-methode,faire,,,verb,,none,219
cosmopolite-a1-methode,pouvoir,,,verb,,none,219
cosmopolite-a1-methode,prendre,,,verb,,none,219
cosmopolite-a1-methode,vouloir,,,verb,,none,219
cosmopolite-a1-methode,être,,,verb,,none,219
cosmopolite-a1-methode,choisir,,,verb,,none,220
cosmopolite-a1-methode,connaître,,,verb,,none,220
cosmopolite-a1-methode,parler,,,verb,,none,220
cosmopolite-a1-methode,réfléchir,,,verb,,none,220
cosmopolite-a1-methode,sortir,,,verb,,none,220
cosmopolite-a1-methode,venir,,,verb,,none,220
cosmopolite-a1-methode,voir,,,verb,,none,220
cosmopolite-a1-methode,écrire,,,verb,,none,220
cosmopolite-a1-methode,ALLEMAGNE,,,noun,,travel,221
cosmopolite-a1-methode,ANDORRE,,,noun,,travel,221
cosmopolite-a1-methode,Angers,,,noun,,travel,221
cosmopolite-a1-methode,AUVERGNE-RHÔNE-ALPES,,,noun,Lyon,travel,221
cosmopolite-a1-methode,BELGIQUE,,,noun,,travel,221
cosmopolite-a1-methode,BOURGOGNE-FRANCHE-COMTÉ,,,noun,Dijon,travel,221
cosmopolite-a1-methode,BRETAGNE,,,noun,Rennes,travel,221
cosmopolite-a1-methode,CENTRE-VAL DE LOIRE,,,noun,Orléans,travel,221
cosmopolite-a1-methode,Chamonix,,,noun,,travel,221
cosmopolite-a1-methode,CORSE,,,noun,Ajaccio,travel,221
cosmopolite-a1-methode,ESPAGNE,,,noun,,travel,221
cosmopolite-a1-methode,GRAND EST,,,noun,Strasbourg,travel,221
cosmopolite-a1-methode,Grenoble,,,noun,,travel,221
cosmopolite-a1-methode,HAUTS-DE-FRANCE,,,noun,Lille,travel,221
cosmopolite-a1-methode,ITALIE,,,noun,,travel,221
cosmopolite-a1-methode,Limoges,,,noun,,travel,221
cosmopolite-a1-methode,LUX.,,,other,,travel,221
cosmopolite-a1-methode,Manche,,,noun,,travel,221
cosmopolite-a1-methode,Mer Méditerranée,,,noun,,travel,221
cosmopolite-a1-methode,MONACO,,,noun,,travel,221
cosmopolite-a1-methode,Montpellier,,,noun,,travel,221
cosmopolite-a1-methode,Nice,,,noun,,travel,221
cosmopolite-a1-methode,NORMANDIE,,,noun,Rouen,travel,221
cosmopolite-a1-methode,NOUVELLE-AQUITAINE,,,noun,Bordeaux,travel,221
cosmopolite-a1-methode,OCCITANIE,,,noun,Toulouse,travel,221
cosmopolite-a1-methode,Océan Atlantique,,,noun,,travel,221
cosmopolite-a1-methode,PAYS DE LA LOIRE,,,noun,Nantes,travel,221
cosmopolite-a1-methode,PAYS-BAS,,,noun,,travel,221
cosmopolite-a1-methode,PROVENCE-ALPES-CÔTE D'AZUR,,,noun,Marseille,travel,221
cosmopolite-a1-methode,ROYAUME-UNI,,,noun,,travel,221
cosmopolite-a1-methode,SUISSE,,,noun,,travel,221
cosmopolite-a1-methode,ÎLE-DE-FRANCE,,,noun,Paris,travel,221
cosmopolite-a1-methode,ALBANIE,,,noun,,travel,222
cosmopolite-a1-methode,ALLEMAGNE,,,noun,,travel,222
cosmopolite-a1-methode,ANDORRE,,,noun,,travel,222
cosmopolite-a1-methode,AUTRICHE,,,noun,,travel,222
cosmopolite-a1-methode,BELGIQUE,,,noun,,travel,222
cosmopolite-a1-methode,BIÉLORUSSIE,,,noun,,travel,222
cosmopolite-a1-methode,BOSNIE,,,noun,,travel,222
cosmopolite-a1-methode,BULGARIE,,,noun,,travel,222
cosmopolite-a1-methode,CHYPRE,,,noun,,travel,222
cosmopolite-a1-methode,CROATIE,,,noun,,travel,222
cosmopolite-a1-methode,DANEMARK,,,noun,,travel,222
cosmopolite-a1-methode,ESPAGNE,,,noun,,travel,222
cosmopolite-a1-methode,ESTONIE,,,noun,,travel,222
cosmopolite-a1-methode,FINLANDE,,,noun,,travel,222
cosmopolite-a1-methode,FRANCE,,,noun,,travel,222
cosmopolite-a1-methode,FYROM,,,other,,travel,222
cosmopolite-a1-methode,GRÈCE,,,noun,,travel,222
cosmopolite-a1-methode,HERZÉGOVINE,,,noun,,travel,222
cosmopolite-a1-methode,HONGRIE,,,noun,,travel,222
cosmopolite-a1-methode,IRLANDE,,,noun,,travel,222
cosmopolite-a1-methode,ISLANDE,,,noun,,travel,222
cosmopolite-a1-methode,ITALIE,,,noun,,travel,222
cosmopolite-a1-methode,KOSOVO,,,noun,,travel,222
cosmopolite-a1-methode,LETTONIE,,,noun,,travel,222
cosmopolite-a1-methode,LIECHTENSTEIN,,,noun,,travel,222
