collection,section,teil,item,item_type,question,option_a,option_b,option_c,correct_answer,topic,source_page
netzwerk-a1-kursbuch,,6b,2,matching,"Welches Bild passt? Ach nee, kein Bus. Also schnell! Wo ist die U-Bahn?",,,,B,city-places,032
netzwerk-a1-kursbuch,schreiben,6c,2,fill-in,"Ist das ein Auto? (Bild: Fahrrad) – Nein, das ist …",,,,"Nein, das ist kein Auto, das ist ein Fahrrad.",city-places,032
netzwerk-a1-kursbuch,,6b,3,matching,"Welches Bild passt? Oje, kein Fahrrad! Schnell, da ist ein Bus!",,,,A,city-places,032
netzwerk-a1-kursbuch,schreiben,6c,3,fill-in,"Ist das eine Kirche? (Bild: Bahnhof) – Nein, …",,,,"Nein, das ist keine Kirche, das ist ein Bahnhof.",city-places,032
netzwerk-a1-kursbuch,,6b,4,matching,Welches Bild passt? Heute kein Test! So ein Glück!,,,,E,city-places,032
netzwerk-a1-kursbuch,schreiben,6c,4,fill-in,"Sind das Busse? (Bild: viele Fahrräder) – Nein, …",,,,"Nein, das sind keine Busse, das sind Fahrräder.",city-places,032
netzwerk-a1-kursbuch,,6b,5,matching,Welches Bild passt? Ich gehe zu Fuß. Jetzt aber schnell!,,,,D,city-places,032
netzwerk-a1-kursbuch,schreiben,6c,5,fill-in,"Sind das Konzertkarten? (Bild: Fahrkarten) – Nein, …",,,,"Nein, das sind keine Konzertkarten, das sind Fahrkarten.",city-places,032
netzwerk-a1-kursbuch,,6a,6a,matching,"Eine Bildgeschichte. Wo passen die Wörter? (der Bus, das Fahrrad, die U-Bahn, zu Fuß gehen)",,,,,city-places,032
netzwerk-a1-kursbuch,hoeren,7a,1,short-answer,Wegbeschreibungen. Hören Sie. Was sucht die Person? Gespräch 1,,,,,city-places,033
netzwerk-a1-kursbuch,hoeren,7a,2,short-answer,Wegbeschreibungen. Hören Sie. Was sucht die Person? Gespräch 2,,,,,city-places,033
netzwerk-a1-kursbuch,hoeren,7a,3,short-answer,Wegbeschreibungen. Hören Sie. Was sucht die Person? Gespräch 3,,,,,city-places,033
netzwerk-a1-kursbuch,hoeren,7b,7b,matching,Hören Sie noch einmal. Welche Wegbeschreibung passt? Ordnen Sie zu (Bild 1–3).,,,,,city-places,033
netzwerk-a1-kursbuch,sprechen,7c,7c,speaking-task,"Arbeiten Sie zu zweit. Spielen Sie Dialoge (Entschuldigung, wo ist bitte …?).",,,,(open-ended),city-places,033
netzwerk-a1-kursbuch,sprechen,8,8,speaking-task,Nach dem Weg fragen. Spielen Sie zu zweit. Jede/r würfelt zweimal (Start und Ziel).,,,,(open-ended),city-places,033
netzwerk-a1-kursbuch,lesen,9a,1,matching,Ordnen Sie die Fotos zu: Hamburger Theater-Festival (12.–18. Okt.),,,,A,city-places,034
netzwerk-a1-kursbuch,vocabulary,9c,1,fill-in,Ergänzen Sie das deutsche Wort mit Artikel: the theater / le théâtre → ___,,,,das Theater,city-places,034
netzwerk-a1-kursbuch,lesen,9a,2,matching,"Ordnen Sie die Fotos zu: Orchester aus aller Welt zu Gast in Hamburg (Elbphilharmonie, 25. Okt.)",,,,B,city-places,034
netzwerk-a1-kursbuch,vocabulary,9c,2,fill-in,Ergänzen Sie das deutsche Wort mit Artikel: the festival / le festival → ___,,,,das Festival,city-places,034
netzwerk-a1-kursbuch,lesen,9a,3,matching,"Ordnen Sie die Fotos zu: Kino für alle (Filmfest Hamburg, 27.9.–6.10.)",,,,C,city-places,034
netzwerk-a1-kursbuch,vocabulary,9c,3,fill-in,Ergänzen Sie das deutsche Wort mit Artikel: the orchestra / l'orchestre → ___,,,,das Orchester,city-places,034
netzwerk-a1-kursbuch,vocabulary,9c,4,fill-in,Ergänzen Sie das deutsche Wort mit Artikel: the choir / le choeur → ___,,,,der Chor,city-places,034
netzwerk-a1-kursbuch,vocabulary,9c,5,fill-in,Ergänzen Sie das deutsche Wort mit Artikel: the concert / le concert → ___,,,,das Konzert,city-places,034
netzwerk-a1-kursbuch,vocabulary,9c,6,fill-in,Ergänzen Sie das deutsche Wort mit Artikel: the film / le film → ___,,,,der Film,city-places,034
netzwerk-a1-kursbuch,vocabulary,9c,7,fill-in,Ergänzen Sie das deutsche Wort mit Artikel: the audience / le public → ___,,,,das Publikum,city-places,034
netzwerk-a1-kursbuch,lesen,9b,9b,open-ended,Welche Wörter sind in Ihrer Sprache oder in anderen Sprachen ähnlich? Markieren Sie.,,,,(open-ended),city-places,034
netzwerk-a1-kursbuch,sprechen,9d,9d,open-ended,Welches Event finden Sie interessant?,,,,(open-ended),city-places,034
netzwerk-a1-kursbuch,vocabulary,10a,10a,fill-in,Notieren Sie die Monate 1–12 auf Deutsch.,,,,"1 Januar, 2 Februar, 3 März, 4 April, 5 Mai, 6 Juni, 7 Juli, 8 August, 9 September, 10 Oktober, 11 November, 12 Dezember",time-dates,035
netzwerk-a1-kursbuch,hoeren,10c,10c,short-answer,"Hören Sie. Was machen die Leute? Wann machen sie das? (ins Museum gehen, schwimmen, Fahrrad fahren, reisen)",,,,,time-dates,035
netzwerk-a1-kursbuch,sprechen,10d,10d,speaking-task,Arbeiten Sie zu zweit mit dem Wörterbuch. Was machen Sie wann? Machen Sie ein Plakat zu den Jahreszeiten.,,,,(open-ended),time-dates,035
netzwerk-a1-kursbuch,,10b,A,short-answer,Welche Jahreszeit sehen Sie auf Foto A (Frau mit Snowboard im Schnee)?,,,,Winter,time-dates,035
netzwerk-a1-kursbuch,,10b,B,short-answer,Welche Jahreszeit sehen Sie auf Foto B (Hand hält einen Pilz)?,,,,Herbst,time-dates,035
netzwerk-a1-kursbuch,,10b,C,short-answer,Welche Jahreszeit sehen Sie auf Foto C (Person springt in einen See)?,,,,Sommer,time-dates,035
netzwerk-a1-kursbuch,,10b,D,short-answer,Welche Jahreszeit sehen Sie auf Foto D (zwei Personen fahren Fahrrad im Park)?,,,,Frühling,time-dates,035
netzwerk-a1-kursbuch,,12a,1,fill-in,Ergänzen Sie die Zahl: Seit (1) ___ gibt es den Englischen Garten.,,,,1792,city-places,036
netzwerk-a1-kursbuch,hoeren,11a,11a,short-answer,Die Stadttour in München. Wohin fahren Luca und Anna? Sehen Sie Szene 6 und nummerieren Sie die Stationen.,,,,,city-places,036
netzwerk-a1-kursbuch,,12b,12b,open-ended,Recherchieren Sie: Welche Konzerte und Veranstaltungen gibt es bald im Olympiapark? Wohin möchten Sie gerne gehen?,,,,(open-ended),city-places,036
netzwerk-a1-kursbuch,,13,13,ordering,"Entschuldigung, wo ist der Viktualienmarkt? Ordnen Sie die Ausdrücke in die richtige Reihenfolge (die Straße bis zum Isartor / durch das Isartor / immer geradeaus / vor dem Marienplatz nach links).",,,,,city-places,036
netzwerk-a1-kursbuch,,12a,2,fill-in,Ergänzen Sie die Zahl: Der Park ist sehr groß: (2) ___ Hektar.,,,,375,city-places,036
netzwerk-a1-kursbuch,,12a,3,fill-in,Ergänzen Sie die Zahl: Jedes Jahr kommen über (3) ___ Millionen Besucher.,,,,"3,5",city-places,036
netzwerk-a1-kursbuch,,12a,4,fill-in,Ergänzen Sie die Zahl: Der Chinesische Turm ist (4) ___ m hoch.,,,,25,city-places,036
netzwerk-a1-kursbuch,,12a,5,fill-in,Ergänzen Sie die Zahl: Das Müller'sche Volksbad gibt es seit (5) ___.,,,,1901,city-places,036
netzwerk-a1-kursbuch,,12a,6,fill-in,Ergänzen Sie die Zahl: Olympiastadion Bauzeit: (6) ___.,,,,1969–1972,city-places,036
netzwerk-a1-kursbuch,,12a,7,fill-in,Ergänzen Sie die Zahl: Olympiastadion Kosten: (7) ___ Millionen D-Mark.,,,,137,city-places,036
netzwerk-a1-kursbuch,,11b,Chinesischer Turm,matching,"Was passt zu welchem Foto? Foto: Selfie, dahinter ein Turm",,,,D,city-places,036
netzwerk-a1-kursbuch,,11b,Eisbach,matching,Was passt zu welchem Foto? Foto: Fluss/Welle mit Surfer,,,,I,city-places,036
netzwerk-a1-kursbuch,,11b,Englischer Garten,matching,Was passt zu welchem Foto? Foto: Anna und Luca fahren Fahrrad im Park,,,,E,city-places,036
netzwerk-a1-kursbuch,,11b,Haus der Kunst,matching,"Was passt zu welchem Foto? Foto: Museumsgebäude „Haus der Kunst""",,,,B,city-places,036
netzwerk-a1-kursbuch,,11b,Olympiapark,matching,Was passt zu welchem Foto? Foto: beide auf einer Wiese bei Sonnenuntergang,,,,H,city-places,036
netzwerk-a1-kursbuch,,11b,Selfie,matching,Was passt zu welchem Foto? Foto: Selfie von Anna und Luca vor einem Gebäude,,,,,city-places,036
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 1,speaking-task,Stellen Sie einen Mitspieler / eine Mitspielerin vor.,,,,(open-ended),personal-info,038
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 11,speaking-task,Sagen Sie Ihre E-Mail-Adresse.,,,,(open-ended),personal-info,038
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 12,fill-in,"Lesen Sie und ergänzen Sie die Zahlen. 25, 26, …, 28, 29, …, 31, 32, …, 34, 35, …",,,,"27, 30, 33, 36",none,038
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 13,speaking-task,Sagen Sie „Am Montag“ als Frage (?) und als Aussagesatz (.).,,,,(open-ended),time-dates,038
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 14,speaking-task,Buchstabieren Sie Ihren Familiennamen.,,,,(open-ended),personal-info,038
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 16,short-answer,Was macht Niklas gern? Was nicht? (☺ Musik hören / ☹ schwimmen),,,,Niklas hört gern Musik; er schwimmt nicht gern.,hobby,038
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 2,speaking-task,Frau Kowalski geht. Was sagen die Personen?,,,,(open-ended),communication,038
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 25,fill-in,Ergänzen Sie. Ben … super.,,,,,none,038
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 26,short-answer,Was macht Lara?,,,,,daily-routine,038
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 27,speaking-task,"Stellen Sie die Person vor. Wie heißt die Person? Wo wohnt sie? Was ist ihr Beruf? (Felix Giehse, Taxi „Kommsofort“, Kieler Str. 29, Hamburg)",,,,(open-ended),profession,038
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 28,speaking-task,Fragen Sie Ihren Partner / Ihre Partnerin. … Sie/du gern?,,,,(open-ended),hobby,038
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 29,speaking-task,Lang oder kurz? Sprechen Sie. (Hafen – Hallo; wohnen – kommen; Schiff – sieben),,,,(open-ended),none,038
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 30,short-answer,Wie heißen die Wochentage? (Montag …),,,,"Montag, Dienstag, Mittwoch, Donnerstag, Freitag, Samstag, Sonntag",time-dates,038
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 10,fill-in,"Ergänzen Sie die Monate. Januar, …, März, …, Mai, Juni, …, August, …, Oktober, …, …",,,,"Februar, April, Juli, September, November, Dezember",time-dates,039
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 17,fill-in,"Ergänzen Sie die Artikel. … See, … Stadt, … Rathaus",,,,der See; die Stadt; das Rathaus,city-places,039
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 18,speaking-task,Antworten Sie. Was ist das? – Das sind …,,,,(open-ended),city-places,039
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 19,fill-in,"Antworten Sie. Ist das ein Theater? – Nein, das ist … Theater, das ist …",,,,kein,city-places,039
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 21,speaking-task,Welche Sprachen sprechen Sie?,,,,(open-ended),communication,039
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 22,speaking-task,Nennen Sie drei Berufe.,,,,(open-ended),profession,039
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 23,fill-in,"Ergänzen Sie die Personalpronomen. … sprichst, … heiße, … ist, … kommen",,,,du sprichst; ich heiße; er/es/sie ist; wir/sie kommen,none,039
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 24,short-answer,Welche Sprachen spricht man in – Österreich? – Polen? – Spanien? – Brasilien?,,,,Deutsch; Polnisch; Spanisch; Portugiesisch,communication,039
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 3,fill-in,Ergänzen Sie lesen. Betty … gern. Peter und Markus … nicht gern. Und du? … du gern?,,,,liest; lesen; Liest,hobby,039
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 31,short-answer,"Wie heißen die Verkehrsmittel? Nennen Sie auch die Artikel. (Bus, Flugzeug, S-Bahn, Fahrrad)",,,,der Bus; das Flugzeug; die S-Bahn; das Fahrrad,travel,039
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 32,speaking-task,"Was ist das? Das ist … und … Das sind … (Schild „Hamburg-Altona“, Brücke, Geländer)",,,,(open-ended),city-places,039
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 33,speaking-task,"Fragen Sie. Gehen wir am …? (Mi: Schwimmbad, Do: Café)",,,,(open-ended),communication,039
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 4,fill-in,Ergänzen Sie. Herr Höflinger ist Taxifahrer. Er … pro Jahr 68.000 Kilometer. Er … von Samstag bis Donnerstag. Am Freitag hat er …,,,,fährt; arbeitet; frei,profession,039
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 5,speaking-task,Sprechen Sie dreimal schnell. Am Montag kommt Olaf nach Oslo.,,,,(open-ended),none,039
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 6,fill-in,"Nennen Sie den Plural. ein Arzt, 3 …; ein Tag, 4 …; ein Buch, 45 …",,,,Ärzte; Tage; Bücher,none,039
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 7,speaking-task,"Antworten Sie. Entschuldigung, wo ist das Hotel „Alster“? – Gehen Sie geradeaus, dann rechts und dann wieder rechts.",,,,(open-ended),city-places,039
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 8,fill-in,Ergänzen Sie. Das ist der … von Hamburg. Jeden Tag fahren hier 700 …,,,,Hafen; Schiffe,city-places,039
netzwerk-a1-kursbuch,,Wiederholungsspiel,Feld 9,fill-in,Ergänzen Sie. Die Elbe ist ein … in Hamburg. Im Hamburger Hafen gibt es viele …,,,,Fluss; Schiffe,city-places,039
netzwerk-a1-kursbuch,,3a,1,fill-in,Welche Vokale fehlen? N … M …,,,,Name,none,040
netzwerk-a1-kursbuch,,3b,1,fill-in,Die Vokale sind falsch. Wie heißt das Wort richtig? der Wog,,,,der Weg,none,040
netzwerk-a1-kursbuch,,2,2,speaking-task,"Mein Buchstabe. Ein Spieler notiert einen Buchstaben, die anderen nennen Wörter. Ist der Buchstabe im Wort? Wer findet den Buchstaben?",,,,(open-ended),none,040
netzwerk-a1-kursbuch,,3a,2,fill-in,Welche Vokale fehlen? M … NT … G,,,,Montag,none,040
netzwerk-a1-kursbuch,,3b,2,fill-in,Die Vokale sind falsch. Wie heißt das Wort richtig? das Jihr,,,,das Jahr,none,040
netzwerk-a1-kursbuch,,3a,3,fill-in,Welche Vokale fehlen? H … R … N,,,,hören,none,040
netzwerk-a1-kursbuch,,3b,3,fill-in,Die Vokale sind falsch. Wie heißt das Wort richtig? der Buhnhef,,,,der Bahnhof,none,040
netzwerk-a1-kursbuch,,3c,3c,writing-task,Schreiben Sie je drei Wörter wie in 3a und 3b auf einen Zettel. Tauschen Sie die Zettel mit einem anderen Paar. Welches Paar kann alle lösen?,,,,(open-ended),none,040
netzwerk-a1-kursbuch,,3a,4,fill-in,Welche Vokale fehlen? G … H … N,,,,gehen,none,040
netzwerk-a1-kursbuch,,3b,4,fill-in,Die Vokale sind falsch. Wie heißt das Wort richtig? der Bas,,,,der Bus,none,040
netzwerk-a1-kursbuch,,4,4,speaking-task,Diktieren Sie dem Partner / der Partnerin die Zahlen. Er/Sie verbindet die Zahlen im Raster. Was ist es?,,,,(open-ended),none,040
netzwerk-a1-kursbuch,,3a,5,fill-in,Welche Vokale fehlen? L … ND,,,,Land,none,040
netzwerk-a1-kursbuch,,3b,5,fill-in,Die Vokale sind falsch. Wie heißt das Wort richtig? das Boch,,,,das Buch,none,040
netzwerk-a1-kursbuch,,3a,6,fill-in,Welche Vokale fehlen? H … T … L,,,,Hotel,none,040
netzwerk-a1-kursbuch,,3b,6,fill-in,Die Vokale sind falsch. Wie heißt das Wort richtig? die A-Behn,,,,die U-Bahn,none,040
netzwerk-a1-kursbuch,,3a,7,fill-in,Welche Vokale fehlen? K … CH … N,,,,,none,040
netzwerk-a1-kursbuch,,3a,8,fill-in,Welche Vokale fehlen? T … X …,,,,Taxi,none,040
netzwerk-a1-kursbuch,lesen,5a,1,matching,"Welche Personen haben den gleichen Beruf? Finden Sie die Paare. 1 Christoph Waltz – Theater- und Film-Schauspieler aus Österreich, lebt in Berlin, London und Los Angeles.",,,,8 (Birgit Minichmayr) – beide Schauspieler,profession,041
netzwerk-a1-kursbuch,lesen,5a,2,matching,"Welche Personen haben den gleichen Beruf? 2 Anke Engelke – macht Comedy, wohnt in Köln, singt und spielt in Filmen.",,,,7 (Abdelkarim) – beide Comedy,profession,041
netzwerk-a1-kursbuch,lesen,5a,3,matching,"Welche Personen haben den gleichen Beruf? 3 Yvonne Catterfeld – singt und macht Musik, hat ein eigenes Label.",,,,5 (Felix Jaehn) – beide Musik,profession,041
netzwerk-a1-kursbuch,lesen,5a,4,matching,"Welche Personen haben den gleichen Beruf? 4 Roger Federer – Tennisspieler, gewinnt viele Turniere, wohnt in Basel.",,,,6 (Laura Dahlmeier) – beide Sport,profession,041
netzwerk-a1-kursbuch,lesen,5a,5,matching,"Welche Personen haben den gleichen Beruf? 5 Felix Jaehn – DJ, studiert Musik in London.",,,,3 (Yvonne Catterfeld) – beide Musik,profession,041
netzwerk-a1-kursbuch,sprechen,5b,5b,speaking-task,"Welche bekannten Deutschen, Österreicher oder Schweizer kennen Sie noch? Sammeln Sie im Kurs.",,,,(open-ended),profession,041
netzwerk-a1-kursbuch,schreiben,5c,5c,writing-task,Wählen Sie eine Person. Recherchieren Sie und schreiben Sie einen kurzen Text. Bringen Sie auch ein Foto mit und hängen Sie Ihren Text im Kursraum auf.,,,,(open-ended),profession,041
netzwerk-a1-kursbuch,lesen,5a,6,matching,"Welche Personen haben den gleichen Beruf? 6 Laura Dahlmeier – Biathletin mit 16 Medaillen, trainiert viel.",,,,4 (Roger Federer) – beide Sport,profession,041
netzwerk-a1-kursbuch,lesen,5a,7,matching,"Welche Personen haben den gleichen Beruf? 7 Abdelkarim – macht Comedy, hat die TV-Show StandUpMigranten.",,,,2 (Anke Engelke) – beide Comedy,profession,041
netzwerk-a1-kursbuch,lesen,5a,8,matching,"Welche Personen haben den gleichen Beruf? 8 Birgit Minichmayr – Star aus Österreich, spielt in Filmen und Theatern.",,,,1 (Christoph Waltz) – beide Schauspieler,profession,041
netzwerk-a1-kursbuch,lesen,6a,6a,short-answer,"Quiz: In welchem Land sind die Städte? Was sind die Hauptstädte? (Berlin, Bern, Genf, Graz, Köln, Leipzig, Linz, Lugano, München, Salzburg, Wien, Zürich)",,,,,city-places,042
netzwerk-a1-kursbuch,lesen,6b,Graz,fill-in,Ergänzen Sie. Graz: Der ___ mit der Uhr ist fast 800 Jahre alt. Er ist 28 Meter hoch und das Symbol von Graz.,,,,Turm,city-places,042
netzwerk-a1-kursbuch,lesen,6b,Wien,fill-in,Ergänzen Sie. Wien: Der Stephansdom ist eine ___ im Stadt-Zentrum. Sie ist sehr schön und das Dach hat viele Farben.,,,,Kirche,city-places,042
netzwerk-a1-kursbuch,lesen,6b,Zürich,fill-in,"Lesen Sie die Texte und ergänzen Sie die Wörter. Zürich (am See, 40 km lang): Eine Rundfahrt mit dem ___ dauert 1,5 Stunden.",,,,Schiff,city-places,042
netzwerk-a1-kursbuch,sprechen,6d,6d,speaking-task,Wählen Sie eine Stadt in D-A-CH und recherchieren Sie (Einwohnerzahl und zwei Informationen). Stellen Sie Ihren Ort kurz vor.,,,,(open-ended),city-places,043
netzwerk-a1-kursbuch,hoeren,6c,Beatrice,short-answer,Hören Sie drei Personen. Wo ist Beatrice? Notieren Sie.,,,,,city-places,043
netzwerk-a1-kursbuch,lesen,6b,Genf,fill-in,Ergänzen Sie. Genf: Der „Jet d’Eau“ – die Wasserfontäne im ___ – ist sehr bekannt. Sie ist 140 Meter hoch.,,,,See,city-places,043
netzwerk-a1-kursbuch,lesen,6b,Köln,fill-in,Ergänzen Sie. Köln: Eine ___ mit Aussicht. Hier fahren jeden Tag 1.220 Züge über den Rhein.,,,,Brücke,city-places,043
netzwerk-a1-kursbuch,hoeren,6c,Laurin,short-answer,Hören Sie drei Personen. Wo ist Laurin? Notieren Sie.,,,,,city-places,043
netzwerk-a1-kursbuch,lesen,6b,Leipzig,fill-in,Ergänzen Sie. Leipzig: Das Gewandhaus ist ein Konzerthaus. Hier ist Platz für 1.900 ___ .,,,,Besucher,city-places,043
netzwerk-a1-kursbuch,hoeren,6c,Pia,short-answer,Hören Sie drei Personen. Wo ist Pia? Notieren Sie.,,,,,city-places,043
netzwerk-a1-kursbuch,vocabulary,1a,1a,matching,Lebensmittel. Welche Wörter kennen Sie auf Deutsch? Verbinden Sie.,,,,,food,044
netzwerk-a1-kursbuch,vocabulary,1b,1b,open-ended,Welche Wörter sind in Ihrer Muttersprache ähnlich? Sammeln Sie im Kurs.,,,,(open-ended),food,044
netzwerk-a1-kursbuch,hoeren,2a,Bäckerei,matching,Beim Einkaufen. Hören Sie. Welches Gespräch passt zur Bäckerei?,,,,,shopping,044
netzwerk-a1-kursbuch,hoeren,2a,Markt,matching,Beim Einkaufen. Hören Sie. Welches Gespräch passt zum Markt?,,,,,shopping,044
netzwerk-a1-kursbuch,hoeren,2a,Metzgerei,matching,Beim Einkaufen. Hören Sie. Welches Gespräch passt zur Metzgerei?,,,,,shopping,044
netzwerk-a1-kursbuch,hoeren,2a,Supermarkt,matching,Beim Einkaufen. Hören Sie. Welches Gespräch passt zum Supermarkt?,,,,,shopping,044
netzwerk-a1-kursbuch,hoeren,2b,2b,short-answer,"Hören Sie noch einmal. Welche Wörter hören Sie? Kreuzen Sie an. (Schinken, Fleisch, Kartoffeln, Brot, Marmelade, Wurst, Kuchen, Brötchen, Milch, Apfel, Banane, Käse)",,,,,food,045
netzwerk-a1-kursbuch,,2c,2c,matching,"Geschäfte: Wo kaufen Sie die Lebensmittel aus 2b? Ordnen Sie zu und vergleichen Sie. (Bäckerei, Markt, Metzgerei, Supermarkt)",,,,,shopping,045
netzwerk-a1-kursbuch,lesen,3a,3a,multiple-choice,Die Einladung: „Wir grillen heute Abend bei uns. Kommt ihr?“ Welche Antwort passt?,Wo seid ihr? Wir warten schon – das Essen ist gleich fertig.,Gern. Wir kommen und kaufen Fleisch. Bis später!,Danke für die Einladung. Wir haben morgen keine Zeit. Aber vielleicht am Wochenende?,B,food,046
netzwerk-a1-kursbuch,lesen,3b,3b,short-answer,Mario und Elena planen eine Grillparty. Schreiben Sie die Einkaufszettel für Mario und Elena.,,,,"Mario (Supermarkt): Käse, Öl, Getränke; Elena (Markt): Eier, Tomaten, Gurke, Brot",food,046
netzwerk-a1-kursbuch,hoeren,3c,3c,short-answer,Hören Sie noch einmal. Was machen Mario und Elena nach dem Einkauf?,,,,,food,046
netzwerk-a1-kursbuch,sprechen,4,4,speaking-task,Zusammen essen. Arbeiten Sie zu viert. Wer macht was? Schreiben Sie einen Einkaufszettel. Wer kauft was? Wer kocht?,,,,(open-ended),food,046
netzwerk-a1-kursbuch,,5a,5a,speaking-task,"Umlaute ä – ö – ü. Hören Sie und sprechen Sie nach. (Apfel – Äpfel, Saft – Säfte, Brot – Brötchen, Markt – Märkte)",,,,(open-ended),food,046
netzwerk-a1-kursbuch,,5b,5b,speaking-task,Hören Sie ein Wort mit Umlaut? Stehen Sie auf. Sprechen Sie dann die Wörter nach.,,,,(open-ended),food,046
netzwerk-a1-kursbuch,,3d,Brot,fill-in,Akkusativ. Ergänzen Sie die Tabelle (neutrum): ___ / ___ / kein Brot,,,,das; ein,food,046
netzwerk-a1-kursbuch,,3d,Gurke,fill-in,Akkusativ. Ergänzen Sie die Tabelle (feminin): ___ / ___ / keine Gurke,,,,die; eine,food,046
netzwerk-a1-kursbuch,,3d,Käse,fill-in,Akkusativ. Ergänzen Sie die Tabelle (maskulin): den / einen / ___ Käse,,,,keinen,food,046
netzwerk-a1-kursbuch,,3d,Tomaten,fill-in,Akkusativ. Ergänzen Sie die Tabelle (Plural): ___ / – / keine Tomaten,,,,die,food,046
netzwerk-a1-kursbuch,hoeren,6a,1,matching,"Hören Sie und lesen Sie die Dialoge. Welches Bild passt? Dialog 1: „Ich brauche einen Euro für den Einkaufswagen. Können Sie wechseln, bitte?“",,,,,shopping,047
netzwerk-a1-kursbuch,hoeren,6a,2,matching,Welches Bild passt? Dialog 2: „Was kostet der Apfelsaft?“ … „Und wie viel kostet der Orangensaft?“,,,,,shopping,047
netzwerk-a1-kursbuch,hoeren,6a,3,matching,"Welches Bild passt? Dialog 3: „Wer kommt dran?“ … „Ich möchte ein Stück Emmentaler, bitte.“ … „150 Gramm Schinken.“",,,,,shopping,047
netzwerk-a1-kursbuch,hoeren,6a,4,matching,"Welches Bild passt? Dialog 4: „Entschuldigung, wo finde ich Reis?“ – „Dort rechts.“",,,,,shopping,047
netzwerk-a1-kursbuch,hoeren,6a,5,matching,"Welches Bild passt? Dialog 5: „Ich brauche noch eine Tüte, bitte.“ … „Das macht dann 18,65 Euro.“",,,,,shopping,047
netzwerk-a1-kursbuch,sprechen,6b,6b,speaking-task,Spielen und variieren Sie die Dialoge in 6a.,,,,(open-ended),shopping,047
netzwerk-a1-kursbuch,sprechen,6c,6c,speaking-task,Recherchieren Sie die Preise für drei bis fünf Lebensmittel in D-A-CH und berichten Sie.,,,,(open-ended),shopping,047
netzwerk-a1-kursbuch,hoeren,7a,1,matching,"Schmeckt’s? Hören Sie und lesen Sie die Dialoge. Welches Foto passt? Dialog 1: „Guten Appetit!“ … „Mmh, ja, das Fleisch schmeckt sehr gut!“",,,,,food,048
netzwerk-a1-kursbuch,hoeren,8a,1,fill-in,Wer möchte was? Hören Sie und ergänzen Sie. Der Mann möchte ein ___.,,,,,food,048
netzwerk-a1-kursbuch,hoeren,7a,2,matching,"Welches Foto passt? Dialog 2: „Möchtet ihr noch ein Würstchen?“ … „Nein, danke, ich bin satt.“",,,,,food,048
netzwerk-a1-kursbuch,hoeren,8a,2,fill-in,Wer möchte was? Die Frau trinkt gern ___.,,,,,food,048
netzwerk-a1-kursbuch,hoeren,7a,3,matching,"Welches Foto passt? Dialog 3: „Möchtest du Salat?“ – „Nein, danke. Ich esse keine Gurken.“",,,,,food,048
netzwerk-a1-kursbuch,hoeren,8a,3,fill-in,Wer möchte was? Der Mann möchte keine ___.,,,,,food,048
netzwerk-a1-kursbuch,sprechen,7b,7b,speaking-task,"Spielen Sie Dialoge (Guten Appetit! / Möchtest du noch …? / Nein, danke, ich bin satt.).",,,,(open-ended),food,048
netzwerk-a1-kursbuch,sprechen,8b,8b,speaking-task,Was essen und trinken Sie gern? Machen Sie ein Interview mit Ihrem Partner / Ihrer Partnerin und berichten Sie.,,,,(open-ended),food,048
netzwerk-a1-kursbuch,lesen,9a,9a,short-answer,"Umfrage „Was essen Sie?“. Lesen Sie einen Text und machen Sie Notizen: Wer isst wann was? (morgens, vormittags, mittags, nachmittags, abends)",,,,,food,049
